"method","rep","direction","penalty","AUC"
"ComBat_seq",41,"seq_to_array","lasso",0.818070818070818
"ComBat_seq",41,"seq_to_array","elastic_net",0.830891330891331
"ComBat_seq",41,"seq_to_array","ridge",0.84004884004884
"ComBat_seq",42,"array_to_seq","lasso",0.824175824175824
"ComBat_seq",42,"array_to_seq","elastic_net",0.826007326007326
"ComBat_seq",42,"array_to_seq","ridge",0.793040293040293
"ComBat_seq",42,"seq_to_array","lasso",0.832112332112332
"ComBat_seq",42,"seq_to_array","elastic_net",0.847374847374847
"ComBat_seq",42,"seq_to_array","ridge",0.85042735042735
"ComBat_seq",43,"array_to_seq","lasso",0.85958485958486
"ComBat_seq",43,"array_to_seq","elastic_net",0.851648351648352
"ComBat_seq",43,"array_to_seq","ridge",0.824786324786325
"ComBat_seq",43,"seq_to_array","lasso",0.816239316239316
"ComBat_seq",43,"seq_to_array","elastic_net",0.835164835164835
"ComBat_seq",43,"seq_to_array","ridge",0.822954822954823
"ComBat_seq",44,"array_to_seq","lasso",0.782661782661783
"ComBat_seq",44,"array_to_seq","elastic_net",0.734432234432234
"ComBat_seq",44,"array_to_seq","ridge",0.874847374847375
"ComBat_seq",44,"seq_to_array","lasso",0.851037851037851
"ComBat_seq",44,"seq_to_array","elastic_net",0.884004884004884
"ComBat_seq",44,"seq_to_array","ridge",0.873626373626374
"ComBat_seq",45,"array_to_seq","lasso",0.788156288156288
"ComBat_seq",45,"array_to_seq","elastic_net",0.817460317460317
"ComBat_seq",45,"array_to_seq","ridge",0.796092796092796
"ComBat_seq",45,"seq_to_array","lasso",0.844932844932845
"ComBat_seq",45,"seq_to_array","elastic_net",0.861416361416361
"ComBat_seq",45,"seq_to_array","ridge",0.852258852258852
"ComBat_seq",46,"array_to_seq","lasso",0.683150183150183
"ComBat_seq",46,"array_to_seq","elastic_net",0.625152625152625
"ComBat_seq",46,"array_to_seq","ridge",0.741758241758242
"ComBat_seq",46,"seq_to_array","lasso",0.796703296703297
"ComBat_seq",46,"seq_to_array","elastic_net",0.803418803418803
"ComBat_seq",46,"seq_to_array","ridge",0.814407814407814
"ComBat_seq",47,"array_to_seq","lasso",0.852258852258852
"ComBat_seq",47,"array_to_seq","elastic_net",0.833943833943834
"ComBat_seq",47,"array_to_seq","ridge",0.771062271062271
"ComBat_seq",47,"seq_to_array","lasso",0.819291819291819
"ComBat_seq",47,"seq_to_array","elastic_net",0.838827838827839
"ComBat_seq",47,"seq_to_array","ridge",0.845543345543346
"ComBat_seq",48,"array_to_seq","lasso",0.722832722832723
"ComBat_seq",48,"array_to_seq","elastic_net",0.757631257631258
"ComBat_seq",48,"array_to_seq","ridge",0.777777777777778
"ComBat_seq",48,"seq_to_array","lasso",0.842490842490842
"ComBat_seq",48,"seq_to_array","elastic_net",0.876068376068376
"ComBat_seq",48,"seq_to_array","ridge",0.801587301587302
"ComBat_seq",49,"array_to_seq","lasso",0.841880341880342
"ComBat_seq",49,"array_to_seq","elastic_net",0.88034188034188
"ComBat_seq",49,"array_to_seq","ridge",0.823565323565324
"ComBat_seq",49,"seq_to_array","lasso",0.854700854700855
"ComBat_seq",49,"seq_to_array","elastic_net",0.858363858363858
"ComBat_seq",49,"seq_to_array","ridge",0.868742368742369
"ComBat_seq",50,"array_to_seq","lasso",0.748473748473748
"ComBat_seq",50,"array_to_seq","elastic_net",0.728327228327228
"ComBat_seq",50,"array_to_seq","ridge",0.711233211233211
"ComBat_seq",50,"seq_to_array","lasso",0.840659340659341
"ComBat_seq",50,"seq_to_array","elastic_net",0.84981684981685
"ComBat_seq",50,"seq_to_array","ridge",0.802808302808303
